pseudocode,state,district,block,rural_urban,lgd_vill_name,school_category,school_type,lowclass,highclass,managment,pincode,pre_primary,shift_school,resi_school,class_1_students,class_2_students,class_3_students,class_4_students,class_5_students,class_6_students,class_7_students,class_8_students,class_9_students,class_10_students,class_11_students,class_12_students,total_students,total_tch,regular,contract,part_time,total_class_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,total_boys_toilet,total_girls_toilet,desktop,laptop,tablet,internet,electricity_availability,library_availability,playground_available,structure_name,structure_status,classroom_repair_gap,has_internet,has_library
3739221,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Nathoo Rampura,2,3,1,8,1,243001,2,2,3,15,17,21,23,17,22,20,11,0,0,0,0,146,9,7,2,0,8,0,4,4,3,2,0,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,8,True,True
7676585,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Gainee,4,3,6,8,5,243302,9,2,3,0,0,0,0,0,25,9,12,0,0,0,0,46,1,1,0,0,5,5,0,0,4,4,0,0,0,2,1,1,2,Upper Primary (6–8),STANDARD,0,False,True
3725151,UTTAR PRADESH,BAREILLY,SHERGARH,1,Tanda,1,3,1,5,97,243505,2,2,3,0,0,4,9,7,0,0,0,0,0,0,0,20,3,3,0,0,5,5,0,0,1,1,0,0,0,1,2,2,1,Primary (1–5),STANDARD,0,True,False
8985565,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Prathvipur,1,3,1,5,1,243303,2,2,3,1,3,4,11,8,0,0,0,0,0,0,0,27,4,1,3,0,4,0,4,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,4,False,True
3605760,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243001,1,2,3,107,101,95,108,89,72,69,51,0,0,0,0,692,43,43,0,0,29,29,0,0,8,11,20,5,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
4399614,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Mundia Nabibaksha,2,3,1,8,5,243201,2,2,3,20,13,18,24,29,39,34,30,0,0,0,0,207,8,4,4,0,10,10,0,0,2,2,0,0,2,2,2,2,2,Upper Primary (1–8),STANDARD,0,False,False
1486787,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Bajhera,4,3,6,8,5,243303,9,2,3,0,0,0,0,0,55,29,15,0,0,0,0,99,3,3,0,0,8,8,0,0,3,2,0,2,0,2,1,1,2,Upper Primary (6–8),STANDARD,0,False,True
2701262,UTTAR PRADESH,BAREILLY,BHADPURA,1,Barsia,4,3,6,8,5,262406,9,2,3,0,0,0,0,0,13,22,27,0,0,0,0,62,3,2,0,1,3,2,1,0,1,1,0,0,0,2,2,2,1,Upper Primary (6–8),STANDARD,1,False,False
6792736,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Rampura Mafi,1,3,1,5,97,243202,2,2,3,9,1,0,5,4,0,0,0,0,0,0,0,19,3,1,2,0,5,5,0,0,1,1,0,0,0,1,1,2,1,Primary (1–5),STANDARD,0,True,False
3692983,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Arsiabojh,10,3,9,12,5,243201,9,1,3,0,0,0,0,0,0,0,0,250,400,354,638,1642,14,13,0,1,16,16,0,0,10,14,4,1,1,1,1,1,1,Higher Secondary (9–12),STANDARD,0,True,True
4510244,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Rajpur Kalan,2,3,1,8,5,243302,2,2,3,16,30,17,21,19,45,38,23,0,0,0,0,209,7,7,0,0,8,8,0,0,1,1,0,0,0,2,1,2,1,Upper Primary (1–8),STANDARD,0,False,False
2820012,UTTAR PRADESH,BAREILLY,BAHERI TOWN,2,,6,3,1,10,97,243201,2,2,3,0,0,0,0,3,2,12,8,5,21,0,0,51,6,1,4,1,10,10,0,0,1,1,1,0,0,2,1,1,1,Secondary (1–10),STANDARD,0,False,True
6479841,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Mohrania,2,3,1,8,5,243123,2,2,3,11,13,10,6,10,14,6,0,0,0,0,0,70,4,3,1,0,8,8,0,0,1,1,1,1,0,2,1,1,2,Upper Primary (1–8),STANDARD,0,False,True
6608086,UTTAR PRADESH,BAREILLY,MIRGANJ,2,,2,3,1,8,5,243504,2,2,3,4,3,8,19,5,3,10,4,0,0,0,0,56,8,8,0,0,8,8,0,0,1,1,0,6,0,2,1,1,2,Upper Primary (1–8),STANDARD,0,False,True
9720532,UTTAR PRADESH,BAREILLY,BHUTA,1,Chathia Faizoo,1,3,1,5,5,243506,2,2,3,0,7,7,4,1,0,0,0,0,0,0,0,19,5,5,0,0,6,6,0,0,10,10,2,2,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
3129834,UTTAR PRADESH,BAREILLY,FARIDPUR TOWN,2,,1,3,1,5,5,243001,2,2,3,61,116,100,90,79,0,0,0,0,0,0,0,446,11,4,7,0,8,8,0,0,4,4,11,0,0,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2340468,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Sijaulia,2,3,1,8,5,262406,1,2,3,41,8,24,16,6,11,11,12,0,0,0,0,129,11,0,11,0,11,11,0,0,4,4,1,0,0,2,2,2,2,Upper Primary (1–8),STANDARD,0,False,False
3941565,UTTAR PRADESH,BAREILLY,NAWABGANJ,2,,1,3,1,5,5,262406,2,2,3,20,19,13,15,13,0,0,0,0,0,0,0,80,3,3,0,0,4,4,0,0,1,1,0,1,1,1,1,2,2,Primary (1–5),STANDARD,0,True,False
8413498,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243002,1,2,3,15,25,12,10,3,7,1,5,0,0,0,0,78,7,7,0,0,8,8,0,0,1,1,3,1,0,2,1,2,2,Upper Primary (1–8),STANDARD,0,False,False
4646284,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243502,2,2,3,7,7,12,7,5,10,18,19,0,0,0,0,85,5,5,0,0,10,10,0,0,2,2,0,1,1,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
1402935,UTTAR PRADESH,BAREILLY,NAWABGANJ,2,,8,3,9,10,5,262406,9,2,3,0,0,0,0,0,0,0,0,2,5,0,0,7,4,4,0,0,4,4,0,0,1,1,1,1,0,1,1,1,1,Secondary (9–10),STANDARD,0,True,True
3726308,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Kohani Pratappur,1,3,1,5,5,243402,2,2,3,8,12,8,10,7,0,0,0,0,0,0,0,45,2,2,0,0,2,2,0,0,1,1,0,0,0,2,1,1,2,Primary (1–5),STANDARD,0,False,True
7168059,UTTAR PRADESH,BAREILLY,KYARA,1,Nabi Nagar,8,3,9,10,1,243001,9,2,3,0,0,0,0,0,0,0,0,81,64,0,0,145,7,7,0,0,4,4,0,0,2,2,7,0,0,1,1,1,2,Secondary (9–10),STANDARD,0,True,True
9531278,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243006,2,2,3,21,34,25,41,31,0,0,0,0,0,0,0,152,5,0,5,0,4,4,0,0,1,1,0,0,0,2,1,2,2,Primary (1–5),STANDARD,0,False,False
7778569,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,6,3,1,10,97,243006,2,2,3,5,9,6,11,9,7,10,10,6,7,0,0,80,6,6,0,0,10,10,0,0,2,2,2,1,0,1,1,1,1,Secondary (1–10),STANDARD,0,True,True
3997636,UTTAR PRADESH,BAREILLY,BHUTA,1,Richa,5,3,6,12,5,243126,9,2,3,0,0,0,0,0,37,57,53,223,257,270,273,1170,21,3,12,6,17,17,0,0,4,2,5,4,1,1,1,1,1,Higher Secondary (6–12),STANDARD,0,True,True
1352780,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Bohit,2,3,1,8,5,243502,1,2,3,12,6,6,9,11,41,19,7,0,0,0,0,111,10,9,1,0,11,11,0,0,2,2,0,1,0,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
9717320,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Gopalpur Azizpur,3,3,1,12,90,243001,2,1,1,0,0,0,0,0,129,109,105,47,30,22,11,453,15,1,13,1,10,10,0,0,40,1,21,0,34,1,1,1,1,Higher Secondary (1–12),STANDARD,0,True,True
4600316,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243001,2,2,3,20,9,14,7,10,0,0,0,0,0,0,0,60,1,1,0,0,5,5,0,0,2,2,2,0,0,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2148030,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243502,2,2,3,0,0,0,10,8,0,0,0,0,0,0,0,18,5,5,0,0,5,5,0,0,2,2,0,0,0,1,1,2,2,Primary (1–5),STANDARD,0,True,False
8749557,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,3,3,1,12,5,243003,2,2,3,10,15,6,6,4,10,14,20,66,30,25,35,241,8,7,0,1,20,20,0,0,5,4,7,0,0,2,1,1,1,Higher Secondary (1–12),STANDARD,0,False,True
9096228,UTTAR PRADESH,BAREILLY,AONLA,2,,2,3,1,8,5,243301,2,2,3,28,29,20,26,26,38,57,43,0,0,0,0,267,11,11,0,0,13,13,0,0,1,1,1,1,0,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
1278505,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Makrandpur Dharajit,1,3,1,5,5,243001,2,2,3,4,14,18,34,25,0,0,0,0,0,0,0,95,2,0,2,0,5,5,0,0,2,2,1,1,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
4058732,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Narkhera,8,3,9,10,5,243501,9,1,3,0,0,0,0,0,0,0,0,83,78,0,0,161,9,9,0,0,4,4,0,0,3,3,0,1,1,2,2,1,1,Secondary (9–10),STANDARD,0,False,True
2062024,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Aurangabad,1,3,1,5,5,243502,2,2,3,5,2,6,3,3,0,0,0,0,0,0,0,19,2,2,0,0,5,5,0,0,2,1,0,0,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
5402556,UTTAR PRADESH,BAREILLY,AONLA,2,,2,3,1,8,5,243301,2,2,3,21,22,19,22,28,36,39,27,0,0,0,0,214,9,9,0,0,10,10,0,0,5,2,3,0,0,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
6090189,UTTAR PRADESH,BAREILLY,SHERGARH,1,Baripura,1,3,1,5,1,243201,2,2,3,11,14,18,21,25,0,0,0,0,0,0,0,89,5,3,2,0,7,5,1,1,1,1,0,1,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
5591150,UTTAR PRADESH,BAREILLY,BAHERI,1,Sili Jagir,2,3,1,8,5,243201,1,2,3,39,33,20,27,19,22,18,17,0,0,0,0,195,8,6,2,0,10,10,0,0,2,2,1,2,2,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
4040146,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,4,3,6,8,5,243005,9,2,1,0,0,0,0,0,45,57,58,0,0,0,0,160,5,5,0,0,3,3,0,0,3,3,3,2,5,1,1,1,1,Upper Primary (6–8),STANDARD,0,True,True
3992192,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Kundara,5,3,6,12,5,262406,9,2,3,0,0,0,0,0,88,76,81,94,132,144,143,758,15,11,0,4,16,16,0,0,5,6,5,1,0,1,1,1,1,Higher Secondary (6–12),STANDARD,0,True,True
4691416,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Chitauli,1,3,1,5,1,243501,2,2,3,13,16,19,32,22,0,0,0,0,0,0,0,102,9,5,4,0,7,5,0,2,2,2,0,0,2,2,1,1,2,Primary (1–5),STANDARD,2,False,True
3398957,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Ram Nagar,1,3,1,5,1,243303,2,2,3,30,21,31,24,23,0,0,0,0,0,0,0,129,5,3,2,0,9,6,0,3,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
5019629,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Parataspur,1,3,1,5,1,243123,2,2,3,16,7,15,32,13,0,0,0,0,0,0,0,83,6,3,3,0,4,4,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
5324049,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Osar,1,3,1,5,1,243503,2,2,3,7,19,13,22,40,0,0,0,0,0,0,0,101,6,3,3,0,7,7,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2130043,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Khatola Hulas Kunwer,1,3,1,5,1,243202,2,2,3,17,14,6,14,21,0,0,0,0,0,0,0,72,5,3,2,0,3,0,3,0,2,2,0,1,2,1,1,1,1,Primary (1–5),STANDARD,3,True,True
2278590,UTTAR PRADESH,BAREILLY,SHERGARH,1,Simrawa,1,3,1,5,1,243505,2,2,3,49,31,38,67,65,0,0,0,0,0,0,0,250,10,8,2,0,6,5,0,1,1,3,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
7449789,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Dabhora Khanjanpur,1,3,1,5,1,243202,2,2,3,8,6,8,9,9,0,0,0,0,0,0,0,40,2,1,1,0,4,1,3,0,1,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,3,True,True
7960365,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Gularia Mohammad Hussain,1,3,1,5,1,243203,2,2,3,8,7,18,17,18,0,0,0,0,0,0,0,68,6,3,3,0,5,4,1,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
8270295,UTTAR PRADESH,BAREILLY,BAHERI,1,Firozpur,1,3,1,5,1,243201,2,2,3,7,19,9,20,9,0,0,0,0,0,0,0,64,3,2,1,0,4,0,4,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,4,True,True
5744745,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Sirohi,1,3,1,5,1,243301,2,2,3,28,36,31,42,35,0,0,0,0,0,0,0,172,5,3,2,0,4,4,0,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,0,False,True
7532590,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Rasoola Talib Husain,1,3,1,5,1,262406,2,2,3,7,5,6,24,14,0,0,0,0,0,0,0,56,3,3,0,0,4,2,0,2,1,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
7691533,UTTAR PRADESH,BAREILLY,SHERGARH,1,Chathia,1,3,1,5,1,243203,2,2,3,13,4,9,6,9,0,0,0,0,0,0,0,41,3,2,1,0,6,4,1,1,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
8676726,UTTAR PRADESH,BAREILLY,BHUTA,1,Khateli,1,3,1,5,1,243503,2,2,3,42,23,31,60,64,0,0,0,0,0,0,0,220,3,3,0,0,6,3,1,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
8454599,UTTAR PRADESH,BAREILLY,BHOJIPURA,2,,1,3,1,5,1,243202,2,2,3,18,9,17,31,26,0,0,0,0,0,0,0,101,5,3,2,0,4,4,0,0,1,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
4830039,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Pandi,1,3,1,5,1,243302,2,2,3,7,11,10,27,13,0,0,0,0,0,0,0,68,3,3,0,0,2,2,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
4190878,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Bakainia,1,3,1,5,1,243407,2,2,3,24,25,23,36,49,0,0,0,0,0,0,0,157,7,5,2,0,5,4,1,0,1,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,1,True,True
7329944,UTTAR PRADESH,BAREILLY,KYARA,1,Ajampur Mustaqil,1,3,1,5,1,243502,2,2,3,31,33,32,41,39,0,0,0,0,0,0,0,176,7,5,2,0,5,4,0,1,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,1,False,True
7649677,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,1,243001,2,2,3,12,7,13,18,26,0,0,0,0,0,0,0,76,1,0,1,0,3,3,0,0,1,1,0,0,1,2,1,1,2,Primary (1–5),STANDARD,0,False,True
8973315,UTTAR PRADESH,BAREILLY,AONLA,2,,1,3,1,5,1,243301,2,2,3,4,8,7,11,12,0,0,0,0,0,0,0,42,1,0,1,0,0,0,0,0,1,1,0,0,0,2,2,1,1,Primary (1–5),STANDARD,0,False,True
4411056,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Hazratpur,1,3,1,5,1,243401,2,2,3,20,7,3,5,1,0,0,0,0,0,0,0,36,3,1,2,0,3,2,1,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
6379126,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,1,243001,2,2,3,12,12,24,35,27,0,0,0,0,0,0,0,110,3,3,0,0,2,2,0,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,0,True,True
7449860,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Nawa Nagla,1,3,1,5,1,243202,2,2,3,11,9,26,20,17,0,0,0,0,0,0,0,83,4,4,0,0,5,2,0,3,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
2138470,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Maholia,1,3,1,5,1,243302,2,2,3,20,15,24,28,25,0,0,0,0,0,0,0,112,3,2,1,0,6,5,0,1,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,1,False,True
6293547,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Mohanpur,4,3,6,8,1,243123,9,2,3,0,0,0,0,0,112,82,74,0,0,0,0,268,10,9,1,0,4,4,0,0,4,5,3,1,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
6656023,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Atapatti Shumali,1,3,1,5,1,243202,2,2,3,15,12,13,21,18,0,0,0,0,0,0,0,79,4,3,1,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
8912431,UTTAR PRADESH,BAREILLY,AONLA,1,Nisoi,1,3,1,5,1,243302,2,2,3,8,6,3,5,4,0,0,0,0,0,0,0,26,3,2,1,0,2,2,0,0,2,2,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
7747099,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Hamirpur,1,3,1,5,1,243502,2,2,3,21,16,13,16,26,0,0,0,0,0,0,0,92,5,3,2,0,4,0,2,2,2,2,0,0,2,1,1,1,1,Primary (1–5),STANDARD,4,True,True
5248076,UTTAR PRADESH,BAREILLY,BHUTA,1,Khardaha Ilaka Kuan Danda,1,3,1,5,1,243503,2,2,3,21,23,20,21,16,0,0,0,0,0,0,0,101,4,3,1,0,4,3,1,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
5670952,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,7,1,6,10,4,243001,9,2,3,0,0,0,0,0,27,19,23,23,14,0,0,106,7,7,0,0,7,7,0,0,4,0,1,0,0,2,1,1,1,Secondary (6–10),STANDARD,0,False,True
6363417,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,5,3,6,12,4,243001,9,2,3,0,0,0,0,0,43,65,58,73,69,49,67,424,12,12,0,0,16,16,0,0,2,6,0,0,0,1,1,1,2,Higher Secondary (6–12),STANDARD,0,True,True
7848523,UTTAR PRADESH,BAREILLY,RAMNAGAR,2,,2,3,1,8,5,243303,1,2,3,31,39,27,29,21,20,7,6,0,0,0,0,180,10,10,0,0,11,11,0,0,2,2,2,1,0,1,1,2,2,Upper Primary (1–8),STANDARD,0,True,False
9778277,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Satuiya Khas,1,3,1,5,1,243501,2,2,3,17,15,15,29,23,0,0,0,0,0,0,0,99,5,4,1,0,6,4,0,2,2,2,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
4790055,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Haunspur,1,3,1,5,1,243001,2,2,3,6,2,2,1,2,0,0,0,0,0,0,0,13,2,2,0,0,3,2,0,1,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,1,False,True
6544283,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243002,1,2,3,29,17,23,28,19,0,0,0,0,0,0,0,116,6,6,0,0,6,6,0,0,2,1,1,0,0,2,1,2,1,Primary (1–5),STANDARD,0,False,False
9439072,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Saidpur Ahatmali,1,3,1,5,1,243506,2,2,3,26,13,26,44,43,0,0,0,0,0,0,0,152,3,3,0,0,7,0,0,7,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,7,True,True
8030998,UTTAR PRADESH,BAREILLY,SHERGARH,2,,1,3,1,5,97,243505,2,2,3,12,13,1,22,14,0,0,0,0,0,0,0,62,6,1,5,0,10,10,0,0,2,2,0,0,0,2,1,2,1,Primary (1–5),STANDARD,0,False,False
6122877,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Panwaria,4,3,6,8,1,243301,9,2,3,0,0,0,0,0,23,19,16,0,0,0,0,58,2,2,0,0,3,0,0,3,2,2,0,0,2,2,1,1,2,Upper Primary (6–8),STANDARD,3,False,True
9205866,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,4,3,6,8,5,243001,9,2,3,0,0,0,0,0,19,9,7,0,0,0,0,35,2,1,0,1,8,8,0,0,4,4,2,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
2058499,UTTAR PRADESH,BAREILLY,KYARA,1,Itawa Sukhdevpur,1,3,1,5,5,243001,2,2,3,5,8,4,8,4,0,0,0,0,0,0,0,29,3,3,0,0,5,5,0,0,1,1,0,0,0,2,1,2,1,Primary (1–5),STANDARD,0,False,False
2951554,UTTAR PRADESH,BAREILLY,SHERGARH,1,Ghatgaon,2,3,1,8,1,243505,2,2,3,17,20,18,31,22,73,69,38,0,0,0,0,288,9,7,2,0,11,6,4,1,2,2,0,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,5,True,True
8427685,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Pakhurni,2,3,1,8,1,243401,2,2,3,48,31,39,65,50,36,46,29,0,0,0,0,344,10,7,3,0,12,9,0,3,3,3,0,0,2,2,1,1,2,Upper Primary (1–8),STANDARD,3,False,True
1636445,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Tanda,2,3,1,8,1,243301,2,2,3,26,30,28,36,40,120,129,86,0,0,0,0,495,9,6,3,0,12,12,0,0,2,2,11,0,2,1,1,1,2,Upper Primary (1–8),STANDARD,0,True,True
1038423,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Firozpur,4,3,6,8,1,243201,9,2,3,0,0,0,0,0,21,40,26,0,0,0,0,87,3,3,0,0,4,4,0,0,1,1,0,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
5446861,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Majhawa Gangapur,2,3,1,8,1,243202,2,2,3,21,14,16,19,24,48,53,46,0,0,0,0,241,13,8,2,3,8,8,0,0,4,4,0,1,2,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
7789177,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243006,2,2,3,42,47,32,44,39,35,36,30,0,0,0,0,305,22,22,0,0,16,16,0,0,2,2,4,0,0,2,1,1,1,Upper Primary (1–8),STANDARD,0,False,True
4478250,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Mohammad Ganj,4,2,6,8,1,243001,9,2,1,0,0,0,0,0,26,44,30,0,0,0,0,100,7,0,7,0,3,3,0,0,0,8,7,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
4147740,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Kunwerpur Banjaria,4,3,6,8,1,243122,9,2,3,0,0,0,0,0,58,43,66,0,0,0,0,167,5,5,0,0,3,3,0,0,1,1,0,1,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
8933767,UTTAR PRADESH,BAREILLY,KYARA,1,Bukhara,2,3,1,8,1,243001,2,2,3,33,17,26,29,44,33,38,31,0,0,0,0,251,10,8,2,0,12,10,0,2,2,2,2,0,2,2,1,1,1,Upper Primary (1–8),STANDARD,2,False,True
8007293,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Pipalsana Khatian,2,3,1,8,1,243202,2,2,3,17,7,10,42,33,32,36,30,0,0,0,0,207,7,5,2,0,8,3,0,5,2,2,0,2,2,2,1,1,2,Upper Primary (1–8),STANDARD,5,False,True
9870705,UTTAR PRADESH,BAREILLY,KYARA,1,Karonda,4,3,6,8,1,243001,9,2,3,0,0,0,0,0,97,82,80,0,0,0,0,259,7,7,0,0,4,4,0,0,2,2,0,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
9005970,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Surla,4,3,6,8,1,243202,9,2,3,0,0,0,0,0,29,38,27,0,0,0,0,94,3,3,0,0,3,3,0,0,1,1,0,0,2,1,1,1,1,Upper Primary (6–8),STANDARD,0,True,True
8336839,UTTAR PRADESH,BAREILLY,BHUTA,1,Kalyanpur Ilaka Bilihawa,4,3,6,8,1,243503,9,2,3,0,0,0,0,0,64,65,51,0,0,0,0,180,3,3,0,0,4,4,0,0,1,1,0,2,0,2,1,1,2,Upper Primary (6–8),STANDARD,0,False,True
4847294,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Lelaur Sahasa,4,3,6,8,1,243303,9,2,3,0,0,0,0,0,27,13,12,0,0,0,0,52,2,2,0,0,1,1,0,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
7641321,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Gidaolee,2,3,1,8,1,243302,2,2,3,21,11,11,33,25,26,30,37,0,0,0,0,194,8,6,2,0,9,7,1,1,2,1,0,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,2,True,True
4222019,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Musapur Urf Ghatgawn,4,3,6,8,1,243201,9,2,3,0,0,0,0,0,29,14,14,0,0,0,0,57,1,1,0,0,6,6,0,0,1,1,0,0,1,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
6895622,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Mundia Ahmed Nagar,4,3,6,8,1,243122,9,2,3,0,0,0,0,0,69,47,49,0,0,0,0,165,4,4,0,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
1252762,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,5,2,6,12,4,243003,9,2,3,0,0,0,0,0,106,120,139,341,430,408,452,1996,22,5,14,3,35,20,9,6,0,10,1,1,0,1,1,1,1,Higher Secondary (6–12),STANDARD,15,True,True
5256058,UTTAR PRADESH,BAREILLY,BHUTA,1,Angadpur Khamria,7,3,6,10,4,243503,9,2,3,0,0,0,0,0,51,51,52,144,113,0,0,411,11,5,6,0,17,17,0,0,2,2,1,1,1,1,1,1,1,Secondary (6–10),STANDARD,0,True,True
